time,vbus,vbat,ibus,iload,ibat
80.833333,4.835411,3.797012,-0.005325,0.81901,-1.106619
80.85,4.836304,3.797207,-0.002485,0.821086,-1.104305
80.866667,4.836295,3.797217,-0.001021,0.820525,-1.108954
80.883333,4.832152,3.797028,-0.002761,0.817858,-1.106426
80.9,4.838171,3.796844,-0.004162,0.815532,-1.108228
80.916667,4.833561,3.796701,-0.00239,0.820084,-1.103472
80.933333,4.835805,3.796797,-0.001696,0.819981,-1.107365
80.95,4.835807,3.796691,-0.000417,0.820775,-1.105116
80.966667,4.834562,3.796701,-0.002823,0.820273,-1.105543
80.983333,4.835422,3.796759,0.000024,0.817737,-1.105632
81,4.834289,3.79669,-0.002203,0.817998,-1.10466
81.016667,4.83956,3.796342,-0.00233,0.82004,-1.107899
81.033333,4.838837,3.796336,-0.003374,0.820702,-1.101669
81.05,4.833895,3.796576,-0.00163,0.818152,-1.104785
81.066667,4.833833,3.796341,-0.002254,0.820702,-1.105978
81.083333,4.833107,3.796297,-0.000773,0.816789,-1.106336
81.1,4.835096,3.796124,-0.004616,0.817105,-1.105486
81.116667,4.835837,3.79589,-0.001817,0.82149,-1.105932
81.133333,4.834217,3.796133,-0.002792,0.817759,-1.102303
81.15,4.832423,3.796091,-0.004865,0.81726,-1.107472
81.166667,4.835675,3.795925,-0.001295,0.819379,-1.103696
81.183333,4.836465,3.795617,-0.003288,0.822725,-1.105881
81.2,4.836973,3.795712,-0.002201,0.820235,-1.102606
81.216667,4.832305,3.795804,-0.002293,0.819092,-1.105554
81.233333,4.834219,3.795701,-0.003063,0.816918,-1.104486
81.25,4.835521,3.795408,-0.004287,0.821835,-1.109178
81.266667,4.83854,3.795458,-0.000444,0.819303,-1.105709
81.283333,4.836092,3.795474,-0.000972,0.818709,-1.105027
81.3,4.834632,3.795404,-0.001537,0.817443,-1.108229
81.316667,4.835936,3.795229,-0.002564,0.820116,-1.106354
81.333333,4.833823,3.795305,-0.000974,0.820151,-1.106154
81.35,4.837013,3.79517,-0.001336,0.817348,-1.105366
81.366667,4.834583,3.795162,-0.002091,0.819342,-1.103527
81.383333,4.834171,3.795141,-0.001823,0.820062,-1.105698
81.4,4.834706,3.79507,-0.002677,0.81753,-1.106807
81.416667,4.834048,3.794997,-0.002653,0.817936,-1.105904
81.433333,4.833374,3.795098,-0.001815,0.81881,-1.105211
81.45,4.836747,3.794774,-0.002487,0.819123,-1.106309
81.466667,4.8346,3.794726,-0.003737,0.819121,-1.104413
81.483333,4.833519,3.794815,-0.002779,0.818383,-1.109711
81.5,4.833443,3.794677,-0.001207,0.818844,-1.10309
81.516667,4.833807,3.794479,-0.001581,0.820931,-1.105126
81.533333,4.834836,3.794671,-0.001319,0.81948,-1.10441
81.55,4.83399,3.794475,-0.00222,0.819936,-1.107894
81.566667,4.832444,3.794502,-0.001417,0.820758,-1.106917
81.583333,4.832376,3.794363,-0.003817,0.816643,-1.107155
81.6,4.834725,3.794115,-0.003155,0.821372,-1.108226
81.616667,4.835605,3.794026,-0.002789,0.819388,-1.107873
81.633333,4.835886,3.794231,-0.002366,0.820876,-1.105446
81.65,4.834144,3.794092,-0.003906,0.820417,-1.105257
81.666667,4.832421,3.794159,-0.002572,0.820639,-1.10682
81.683333,4.836437,3.793863,-0.003413,0.81629,-1.108879
81.7,4.835783,3.793589,-0.002297,0.818907,-1.104231
81.716667,4.835054,3.793845,-0.002775,0.820771,-1.106568
81.733333,4.833883,3.793784,-0.003221,0.816449,-1.108783
81.75,4.832698,3.793839,-0.002702,0.815535,-1.105317
81.766667,4.833507,3.793726,-0.001675,0.816954,-1.104828
81.783333,4.832032,3.793679,-0.000895,0.818622,-1.102875
81.8,4.837419,3.793381,-0.002182,0.819081,-1.107885
81.816667,4.834411,3.793265,-0.002921,0.816829,-1.106708
81.833333,4.833102,3.793455,-0.002557,0.818795,-1.107712
81.85,4.832885,3.79346,-0.004186,0.818877,-1.106491
81.866667,4.836033,3.793086,-0.002837,0.82047,-1.105824
81.883333,4.835622,3.792949,-0.002103,0.819697,-1.106415
81.9,4.834216,3.793051,-0.002037,0.818827,-1.105071
81.916667,4.834561,3.793148,-0.002647,0.8185,-1.104802
81.933333,4.836562,3.792987,-0.002745,0.816565,-1.108886
81.95,4.835812,3.792811,-0.003747,0.818641,-1.105338
81.966667,4.839007,3.792893,-0.003502,0.821753,-1.108093
81.983333,4.834572,3.792832,-0.000416,0.817601,-1.108941
82,4.832036,3.792951,-0.003433,0.818844,-1.104837
82.016667,4.832169,3.792874,-0.002117,0.8184,-1.103998
82.033333,4.833816,3.792547,-0.001897,0.820579,-1.108166
82.05,4.832462,3.79251,-0.00189,0.821423,-1.105643
82.066667,4.836722,3.792505,-0.00023,0.817513,-1.108277
82.083333,4.834377,3.792404,-0.003873,0.82044,-1.108103
82.1,4.833119,3.792515,-0.002188,0.818002,-1.105003
82.116667,4.837216,3.792355,0.000185,0.820371,-1.106708
82.133333,4.833631,3.792258,-0.002108,0.82008,-1.109235
82.15,4.833808,3.792257,-0.003081,0.818871,-1.10553
82.166667,4.831515,3.792317,-0.004283,0.819401,-1.107016
82.183333,4.836185,3.792112,-0.003376,0.818631,-1.110949
82.2,4.83422,3.791978,-0.003201,0.819648,-1.106651
82.216667,4.834007,3.792088,-0.001027,0.817143,-1.104924
82.233333,4.832282,3.792023,-0.00301,0.818222,-1.104583
82.25,4.833716,3.791889,-0.003938,0.821532,-1.106411
82.266667,4.832617,3.791761,-0.001695,0.818765,-1.109076
82.283333,4.834334,3.791877,-0.000639,0.818944,-1.104939
82.3,4.834206,3.791649,-0.001977,0.82038,-1.109328
82.316667,4.833013,3.791643,-0.001265,0.817235,-1.105947
82.333333,4.834067,3.791615,-0.004218,0.818368,-1.105918
82.35,4.834042,3.791359,0.001291,0.818808,-1.109985
82.366667,4.83433,3.791539,-0.002278,0.819351,-1.108633
82.383333,4.832269,3.791518,-0.001895,0.819985,-1.106042
82.4,4.833974,3.791429,-0.003109,0.819611,-1.107499
82.416667,4.831725,3.791299,-0.003519,0.817237,-1.108782
82.433333,4.831967,3.791418,-0.001652,0.816696,-1.106314
82.45,4.834734,3.791125,-0.001152,0.821074,-1.108055
82.466667,4.834804,3.79097,-0.001716,0.818829,-1.108305
82.483333,4.835651,3.791109,-0.000917,0.819597,-1.107606
82.5,4.833649,3.791081,-0.00133,0.81702,-1.106755
82.516667,4.833016,3.791011,0.000279,0.821825,-1.108624
82.533333,4.832081,3.791033,-0.002614,0.819385,-1.104807
82.55,4.835021,3.790658,-0.001221,0.817233,-1.106458
82.566667,4.837898,3.790554,-0.000525,0.819415,-1.110559
82.583333,4.83202,3.790802,-0.00328,0.816263,-1.106873
82.6,4.832121,3.790982,-0.001998,0.817402,-1.104672
82.616667,4.836245,3.790512,-0.001964,0.820484,-1.10688
82.633333,4.831146,3.790433,0.001856,0.82021,-1.107929
82.65,4.833648,3.790572,-0.000959,0.818113,-1.10801
82.666667,4.832696,3.790419,-0.000699,0.81883,-1.109355
82.683333,4.831339,3.790566,-0.002279,0.817538,-1.106614
82.7,4.829996,3.790352,-0.003316,0.820796,-1.108215
82.716667,4.832368,3.790191,-0.003166,0.819808,-1.10881
82.733333,4.83188,3.790226,-0.002027,0.820646,-1.104685
82.75,4.83311,3.79009,-0.005324,0.821347,-1.108507
82.766667,4.834064,3.790068,-0.002815,0.817728,-1.107146
82.783333,4.835472,3.789842,-0.002476,0.820989,-1.108706
82.8,4.830291,3.790084,-0.00091,0.817711,-1.107885
82.816667,4.830024,3.790128,-0.003274,0.820927,-1.107891
82.833333,4.832211,3.789855,-0.002772,0.82023,-1.108168
82.85,4.831355,3.789766,-0.003321,0.815467,-1.110406
82.866667,4.831851,3.789798,-0.003422,0.820528,-1.107951
82.883333,4.835799,3.78957,-0.003641,0.819555,-1.107616
82.9,4.834561,3.789602,-0.000883,0.82109,-1.106856
82.916667,4.833837,3.789594,-0.001323,0.816827,-1.110209
82.933333,4.830703,3.789752,-0.003215,0.816145,-1.106657
82.95,4.833466,3.789559,-0.005052,0.818977,-1.107411
82.966667,4.836991,3.789333,0.001615,0.820152,-1.108025
82.983333,4.836558,3.78936,-0.0069,0.818311,-1.105988
83,4.830122,3.789421,-0.000937,0.818317,-1.105097
83.016667,4.829624,3.789478,-0.002644,0.817464,-1.103265
83.033333,4.835773,3.789079,-0.00323,0.819162,-1.110848
83.05,4.83597,3.788936,-0.002563,0.822591,-1.110845
83.066667,4.835087,3.789097,-0.000674,0.820484,-1.105519
83.083333,4.830948,3.78921,-0.001473,0.816924,-1.107675
83.1,4.832208,3.789139,-0.002525,0.819906,-1.109534
83.116667,4.833198,3.788838,-0.003509,0.820769,-1.111036
83.133333,4.835048,3.788719,-0.00071,0.819731,-1.108091
83.15,4.83507,3.788606,-0.001329,0.82039,-1.109053
83.166667,4.834833,3.78881,-0.002803,0.816967,-1.105817
83.183333,4.832489,3.788831,-0.004249,0.817448,-1.107251
83.2,4.834646,3.78871,-0.002259,0.816466,-1.107465
83.216667,4.838734,3.78841,-0.000656,0.822316,-1.108879
83.233333,4.835934,3.78861,-0.00004,0.819261,-1.108735
83.25,4.836702,3.788499,-0.001565,0.820549,-1.108134
83.266667,4.831067,3.788577,-0.004662,0.817629,-1.110275
83.283333,4.830917,3.788545,-0.002516,0.815296,-1.108542
83.3,4.836847,3.788112,0.000715,0.819621,-1.107106
83.316667,4.834151,3.788116,-0.002556,0.81848,-1.110236
83.333333,4.835435,3.788236,-0.001595,0.816232,-1.105406
83.35,4.830568,3.788357,-0.002661,0.814883,-1.106028
83.366667,4.834654,3.78822,-0.003371,0.817579,-1.109332
83.383333,4.837113,3.787803,-0.00192,0.818833,-1.107973
83.4,4.836687,3.787942,-0.002122,0.81835,-1.107666
83.416667,4.836241,3.787994,-0.001341,0.817192,-1.104975
83.433333,4.83118,3.788073,-0.003673,0.81826,-1.106592
83.45,4.832558,3.787993,-0.003403,0.817287,-1.105922
83.466667,4.836995,3.787675,-0.001645,0.819626,-1.109958
83.483333,4.835883,3.787657,-0.002082,0.819142,-1.110119
83.5,4.837381,3.787741,-0.004484,0.818357,-1.106483
83.516667,4.832797,3.787779,-0.002726,0.81839,-1.104672
83.533333,4.831988,3.787766,-0.002098,0.818594,-1.106668
83.55,4.837494,3.787328,-0.00026,0.821253,-1.108817
83.566667,4.837111,3.787264,-0.00172,0.820842,-1.108501
83.583333,4.835146,3.787471,-0.002237,0.818797,-1.105217
83.6,4.834955,3.787377,-0.002932,0.819454,-1.105116
83.616667,4.833137,3.78738,-0.001603,0.818289,-1.10807
83.633333,4.834138,3.787418,-0.001679,0.818824,-1.107144
83.65,4.835842,3.787083,-0.002852,0.8203,-1.11106
83.666667,4.836007,3.787181,0.000179,0.820447,-1.105658
83.683333,4.835653,3.787127,-0.001034,0.817015,-1.108067
83.7,4.833928,3.787113,-0.002539,0.81509,-1.107376
83.716667,4.835725,3.786946,-0.002163,0.817467,-1.10806
83.733333,4.837742,3.786821,-0.003007,0.819461,-1.110087
83.75,4.835307,3.786958,-0.000904,0.819765,-1.108551
83.766667,4.83439,3.786903,-0.002258,0.818133,-1.107298
83.783333,4.83311,3.786938,-0.0034,0.819133,-1.107897
83.8,4.833541,3.786705,-0.00479,0.819319,-1.10848
83.816667,4.837037,3.786421,0.000836,0.821183,-1.109654
83.833333,4.8368,3.786606,-0.003346,0.821548,-1.106556
83.85,4.834605,3.786697,-0.001185,0.819902,-1.106056
83.866667,4.832768,3.78659,-0.002683,0.819167,-1.108574
83.883333,4.832843,3.786542,-0.001684,0.81846,-1.106931
83.9,4.837777,3.786155,-0.002438,0.819765,-1.111779
83.916667,4.834298,3.786279,-0.002245,0.821271,-1.111933
83.933333,4.835536,3.786314,-0.000599,0.817773,-1.108234
83.95,4.831399,3.786427,-0.000762,0.815774,-1.106058
83.966667,4.834392,3.786243,-0.003671,0.817401,-1.108233
83.983333,4.837453,3.785989,-0.003078,0.820746,-1.108188
84,4.837091,3.786064,-0.00016,0.816456,-1.109087
84.016667,4.833441,3.786138,-0.000425,0.818404,-1.106597
84.033333,4.833217,3.786064,-0.001108,0.816577,-1.107392
84.05,4.834166,3.785958,-0.001097,0.818115,-1.107363
84.066667,4.836709,3.785679,-0.003143,0.820123,-1.107245
84.083333,4.835542,3.785914,-0.003627,0.820897,-1.108485
84.1,4.834767,3.785849,-0.003398,0.820563,-1.10849
84.116667,4.834485,3.785732,-0.001051,0.818033,-1.109964
84.133333,4.834962,3.785692,-0.001279,0.817952,-1.107683
84.15,4.836163,3.785677,-0.003399,0.818788,-1.111633
84.166667,4.837077,3.785564,-0.002444,0.819888,-1.108654
84.183333,4.836284,3.78559,-0.002104,0.818916,-1.109466
84.2,4.833269,3.785527,-0.00448,0.81605,-1.10794
84.216667,4.834909,3.785489,-0.001374,0.817177,-1.107106
84.233333,4.836517,3.785399,-0.003196,0.817648,-1.108383
84.25,4.834946,3.785431,-0.00079,0.819768,-1.107662
84.266667,4.835719,3.785311,-0.000919,0.820838,-1.106147
84.283333,4.834942,3.785281,-0.006041,0.818135,-1.109575
84.3,4.833707,3.785272,-0.004215,0.819027,-1.107887
84.316667,4.832694,3.785202,-0.001311,0.816284,-1.108323
84.333333,4.837391,3.784956,-0.002685,0.82072,-1.106799
84.35,4.835976,3.784903,0.000536,0.820924,-1.110048
84.366667,4.835015,3.785021,-0.00005,0.81678,-1.108676
84.383333,4.834441,3.784961,-0.002488,0.819082,-1.109169
84.4,4.834074,3.784889,-0.00225,0.819704,-1.109795
84.416667,4.834152,3.784846,-0.001321,0.820498,-1.107522
84.433333,4.834253,3.784781,-0.001091,0.820025,-1.110384
84.45,4.834399,3.78475,-0.003926,0.816904,-1.106096
84.466667,4.832355,3.784733,-0.00266,0.819245,-1.108865
84.483333,4.833744,3.784631,-0.004068,0.819602,-1.107445
84.5,4.833061,3.784383,0.001782,0.821737,-1.108476
84.516667,4.833411,3.784521,-0.001334,0.817258,-1.106803
84.533333,4.83526,3.784325,-0.000818,0.819418,-1.111867
84.55,4.834508,3.784398,-0.003276,0.819218,-1.10961
84.566667,4.832117,3.784468,-0.003943,0.818463,-1.108
84.583333,4.834185,3.784341,0.000142,0.81898,-1.107526
84.6,4.832966,3.784119,-0.002007,0.821974,-1.10944
84.616667,4.834221,3.784321,-0.001174,0.820696,-1.109027
84.633333,4.834949,3.783936,-0.003603,0.818359,-1.111074
84.65,4.8333,3.784194,-0.004502,0.817537,-1.107989
84.666667,4.834079,3.784056,-0.001812,0.82126,-1.107532
84.683333,4.833478,3.784098,0.000104,0.820178,-1.108101
84.7,4.836675,3.783896,-0.003922,0.818116,-1.109889
84.716667,4.833275,3.783956,-0.003685,0.821632,-1.109559
84.733333,4.830774,3.783958,0.000276,0.815779,-1.110153
84.75,4.833589,3.783939,-0.002184,0.819082,-1.107798
84.766667,4.833035,3.783741,-0.001887,0.822013,-1.107715
84.783333,4.833355,3.783772,-0.002156,0.819292,-1.107676
84.8,4.831306,3.783668,-0.002071,0.818602,-1.109792
84.816667,4.831971,3.783622,-0.002049,0.818116,-1.111286
84.833333,4.832255,3.783544,-0.003058,0.819072,-1.109423
84.85,4.835091,3.783351,-0.00149,0.821939,-1.110162
84.866667,4.835133,3.783271,-0.001835,0.819548,-1.111343
84.883333,4.833692,3.783437,-0.002025,0.818166,-1.108275
84.9,4.833538,3.783385,-0.007491,0.819794,-1.109418
84.916667,4.83406,3.783345,-0.005198,0.819133,-1.110454
84.933333,4.834435,3.78323,-0.003073,0.81916,-1.110505
84.95,4.834937,3.783136,-0.002892,0.821088,-1.107791
84.966667,4.830578,3.783241,-0.003701,0.819207,-1.108657
84.983333,4.833685,3.783167,-0.002396,0.818896,-1.109819
85,4.833867,3.782921,-0.002796,0.82219,-1.110077
85.016667,4.83248,3.899109,0.004702,0.146203,-0.206739
85.033333,4.830446,3.901931,0.005066,0.135439,-0.191691
85.05,4.83372,3.902472,0.004424,0.133669,-0.192246
85.066667,4.832956,3.902869,0.003111,0.132723,-0.19311
85.083333,4.836121,3.903208,0.00274,0.133928,-0.190513
85.1,4.836499,3.903514,0.005121,0.132192,-0.190743
85.116667,4.834075,3.903848,0.006042,0.134134,-0.191658
85.133333,4.83415,3.904054,0.005878,0.134772,-0.191782
85.15,4.832902,3.904304,0.003544,0.131754,-0.193771
85.166667,4.833624,3.904527,0.004752,0.133111,-0.190772
85.183333,4.836072,3.9048,0.005578,0.135976,-0.193789
85.2,4.834739,3.90501,0.003063,0.135129,-0.189912
85.216667,4.834086,3.905144,0.005134,0.130439,-0.193168
85.233333,4.833877,3.905333,0.005195,0.13619,-0.191808
85.25,4.835151,3.905505,0.003505,0.135611,-0.193872
85.266667,4.835952,3.905685,0.005751,0.13535,-0.192322
85.283333,4.835819,3.905798,0.004416,0.136175,-0.194109
85.3,4.833437,3.906002,0.002456,0.133601,-0.19265
85.316667,4.834197,3.906133,0.003514,0.133466,-0.194789
85.333333,4.838331,3.906272,0.005831,0.13092,-0.190941
85.35,4.835111,3.906455,0.003549,0.131859,-0.191291
85.366667,4.835949,3.906515,0.005826,0.134721,-0.19412
85.383333,4.831673,3.906661,0.005756,0.135182,-0.192575
85.4,4.833559,3.906726,0.002714,0.132748,-0.192309
85.416667,4.835595,3.906847,0.004868,0.133401,-0.191662
85.433333,4.835665,3.907015,0.007234,0.132381,-0.192841
85.45,4.836002,3.907126,0.004288,0.133684,-0.190966
85.466667,4.83495,3.907218,0.004971,0.13326,-0.189849
85.483333,4.832555,3.907345,0.004912,0.133471,-0.19326
85.5,4.834756,3.907444,0.004189,0.135331,-0.192528
85.516667,4.83322,3.90754,0.006895,0.137081,-0.191996
85.533333,4.833967,3.907653,0.005651,0.134454,-0.190442
85.55,4.836854,3.907691,0.004923,0.132109,-0.192215
85.566667,4.830732,3.907844,0.003067,0.133207,-0.189784
85.583333,4.834543,3.907878,0.005542,0.13425,-0.192945
85.6,4.836939,3.90796,0.004791,0.133657,-0.192252
85.616667,4.835191,3.908032,0.00354,0.133524,-0.191612
85.633333,4.832233,3.908113,0.005422,0.133439,-0.193469
85.65,4.834298,3.908237,0.005592,0.133373,-0.192991
85.666667,4.835011,3.908277,0.006677,0.133611,-0.192266
85.683333,4.837565,3.908356,0.004839,0.13503,-0.191664
85.7,4.836536,3.908406,0.008234,0.132519,-0.192583
85.716667,4.833284,3.908503,0.003577,0.133534,-0.192509
85.733333,4.832757,3.908562,0.005539,0.135623,-0.196032
85.75,4.832729,3.908706,0.006205,0.131514,-0.188511
85.766667,4.835461,3.908744,0.004382,0.135653,-0.192576
85.783333,4.834816,3.908786,0.006496,0.13457,-0.190941
85.8,4.834098,3.908844,0.009262,0.135583,-0.193434
85.816667,4.830953,3.908918,0.003643,0.133126,-0.191669
85.833333,4.832559,3.908958,0.005206,0.133196,-0.193786
85.85,4.836226,3.909053,0.006031,0.135233,-0.190391
85.866667,4.837365,3.909069,0.007296,0.132026,-0.192376
85.883333,4.83368,3.909166,0.002825,0.132237,-0.191583
85.9,4.836695,3.909187,0.004376,0.132929,-0.195216
85.916667,4.831886,3.90927,0.003641,0.132142,-0.19109
85.933333,4.833298,3.90936,0.003836,0.135509,-0.192389
85.95,4.836713,3.909336,0.003761,0.136696,-0.192962
85.966667,4.833755,3.909398,0.004117,0.132443,-0.193078
85.983333,4.836115,3.909425,0.003678,0.133707,-0.189905
86,4.833065,3.909472,0.00749,0.135921,-0.191477
86.016667,4.838109,3.909483,0.005084,0.134055,-0.193286
86.033333,4.834081,3.909596,0.004161,0.132278,-0.19126
86.05,4.833838,3.909706,0.003048,0.133633,-0.192785
86.066667,4.830506,3.909658,0.006244,0.134913,-0.191795
86.083333,4.834422,3.909706,0.006074,0.134244,-0.191843
86.1,4.832157,3.903258,0.00533,0.17506,-0.243898
86.116667,4.830145,3.90322,0.00486,0.173981,-0.244636
86.133333,4.832133,3.903109,0.003563,0.17348,-0.244499
86.15,4.834812,3.903121,0.00455,0.173636,-0.246968
86.166667,4.833444,3.903192,0.002113,0.172791,-0.246169
86.183333,4.834474,3.903125,0.003716,0.175991,-0.243672
86.2,4.835897,3.90317,0.00745,0.176424,-0.245647
86.216667,4.832505,3.903197,0.00511,0.172357,-0.24658
86.233333,4.832083,3.903234,0.003344,0.172989,-0.243539
86.25,4.833011,3.903235,0.003153,0.174086,-0.248798
86.266667,4.830938,3.903272,0.002719,0.176593,-0.244903
86.283333,4.83317,3.903288,0.006005,0.175495,-0.244821
86.3,4.836501,3.903359,0.00542,0.173869,-0.244072
86.316667,4.831322,3.903332,0.001931,0.172435,-0.247252
86.333333,4.832816,3.90333,0.00259,0.172886,-0.247212
86.35,4.833468,3.90342,0.004345,0.174508,-0.24566
86.366667,4.834359,3.903394,0.00516,0.174782,-0.247199
86.383333,4.838376,3.9034,0.003287,0.174207,-0.246047
86.4,4.832761,3.903417,0.002685,0.174296,-0.245457
86.416667,4.834895,3.903417,0.004664,0.173445,-0.248754
86.433333,4.831665,3.903491,0.005634,0.174993,-0.244145
86.45,4.834262,3.903492,0.005321,0.176375,-0.245242
86.466667,4.830464,3.903565,0.001217,0.175229,-0.24156
86.483333,4.830393,3.903512,0.003492,0.172955,-0.247232
86.5,4.832393,3.903552,0.003903,0.175521,-0.246547
86.516667,4.830118,3.903597,0.001441,0.173764,-0.241429
86.533333,4.833213,3.903639,0.003607,0.175181,-0.241395
86.55,4.833252,3.903612,0.004033,0.174039,-0.243207
86.566667,4.833253,3.903608,0.00362,0.171873,-0.243118
86.583333,4.832583,3.903626,0.006173,0.174106,-0.24429
86.6,4.837814,3.910116,0.004602,0.136471,-0.192739
86.616667,4.830464,3.910416,0.004646,0.136665,-0.191434
86.633333,4.837479,3.910407,0.005731,0.135194,-0.192166
86.65,4.833947,3.910425,0.004323,0.1334,-0.193164
86.666667,4.836389,3.910431,0.003882,0.134021,-0.188361
86.683333,4.837798,3.910475,0.003934,0.134385,-0.190782
86.7,4.834707,3.910537,0.00497,0.134985,-0.187999
86.716667,4.831322,3.910477,0.007385,0.135839,-0.193692
86.733333,4.833014,3.91057,0.005203,0.134571,-0.192376
86.75,4.832815,3.910537,0.002132,0.135895,-0.19283
86.766667,4.838289,3.910685,0.005232,0.136884,-0.194011
86.783333,4.838501,3.91067,0.005948,0.135219,-0.192728
86.8,4.834309,3.910678,0.004636,0.135205,-0.192206
86.816667,4.83278,3.91074,0.002626,0.133249,-0.194023
86.833333,4.833104,3.910723,0.006907,0.134142,-0.196093
86.85,4.833447,3.910792,0.003796,0.132788,-0.196466
86.866667,4.836374,3.910747,0.000656,0.133675,-0.194493
86.883333,4.834804,3.910814,0.005153,0.134598,-0.19254
86.9,4.832809,3.910825,0.005879,0.134729,-0.193591
86.916667,4.83275,3.910902,0.006021,0.134301,-0.191301
86.933333,4.831006,3.910838,0.004745,0.131366,-0.192822
86.95,4.836959,3.910909,0.005142,0.13361,-0.192401
86.966667,4.834485,3.910932,0.006284,0.134271,-0.192046
86.983333,4.831012,3.91096,0.002819,0.131109,-0.191626
87,4.830157,3.91091,0.003285,0.132715,-0.193666
87.016667,4.83482,3.910982,0.005643,0.132018,-0.193303
87.033333,4.836073,3.91096,0.005759,0.133876,-0.192063
87.05,4.837746,3.911027,0.005281,0.132832,-0.190593
87.066667,4.831323,3.910992,0.003854,0.131457,-0.189896
87.083333,4.831181,3.911098,0.006077,0.132552,-0.190977
87.1,4.831907,3.911054,0.002976,0.133399,-0.192949
